JABATAN METEOROLOGI MALAYSIA,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
48603,2013,9,5,22,1012,25.2,24.3,94,340,1.7,25,3.2
48603,2013,9,5,23,1012.7,23.9,23.4,97,000,0,60,9.8
48603,2013,9,5,24,1012.6,24.1,23.4,96,000,0,60,5.2
48603,2013,9,6,1,1012.1,24.2,23.7,97,100,1.2,60,2.2
48603,2013,9,6,2,1011.5,24.2,23.8,97,000,0,50,-33.3
48603,2013,9,6,3,1010.7,24,23.5,97,090,0.8,00,0
48603,2013,9,6,4,1010.6,24.1,23.4,96,100,0.5,00,0
48603,2013,9,6,5,1010.3,24.1,23.7,97,090,0.8,00,0
48603,2013,9,6,6,1010.3,24.3,23.6,96,150,1.7,00,0
48603,2013,9,6,7,1010.6,24.6,23.9,96,140,2,00,0
48603,2013,9,6,8,1011,24.6,23.8,95,170,2,00,0
48603,2013,9,6,9,1012,25.5,24.2,92,130,1.6,00,0
48603,2013,9,6,10,1012.4,26.2,24.8,91,230,1.5,30,-33.3
48603,2013,9,6,11,1012.2,25.8,24.6,93,300,0.4,60,3.8
48603,2013,9,6,12,1012.2,27.7,25.8,88,240,2.4,40,-33.3
48603,2013,9,6,13,1011.9,26.6,25.1,90,230,2,10,-33.3
48603,2013,9,6,14,1010.3,28.7,26.2,85,270,2.7,40,2.6
48603,2013,9,6,15,1009.1,29.3,26.2,82,260,5.2,00,0
48603,2013,9,6,16,1008.4,29.5,25.3,76,270,4.8,00,0
48603,2013,9,6,17,1007.9,29.6,25.8,78,280,4,00,0
48603,2013,9,6,18,1007.9,28.2,25.1,82,260,3.2,00,0
48603,2013,9,6,19,1009,27.2,24.7,85,240,1.8,00,0
48603,2013,9,6,20,1009.9,26.6,24.5,87,290,1.9,00,0
48603,2013,9,6,21,1011,25.9,24.7,93,110,1,55,0.2
48603,2013,9,6,22,1011.8,25.6,24.7,94,100,1.2,60,0.2
48603,2013,9,6,23,1012.6,25.2,24.3,94,190,0.5,40,-33.3
48603,2013,9,6,24,1012.1,25.1,24.3,95,110,1.5,00,0
48603,2013,9,7,1,1011.8,24.9,23.8,93,110,0.5,00,0
48603,2013,9,7,2,1011.4,24.6,23.8,95,170,2.3,00,0
48603,2013,9,7,3,1010.9,24.5,23.8,96,140,1.7,30,0.2
48603,2013,9,7,4,1010.7,23.8,23.3,97,300,2.5,60,3.4
48603,2013,9,7,5,1010.7,23.8,23.3,97,230,1.6,60,1
48603,2013,9,7,6,1011.1,23.4,22.7,96,210,3.8,60,22.2
48603,2013,9,7,7,1011.5,23.2,22.8,97,100,1.7,60,4.6
48603,2013,9,7,8,1012.3,22.9,22.5,97,020,1.9,60,8.2
48603,2013,9,7,9,1013,22.9,22.4,96,050,1.6,60,5
48603,2013,9,7,10,1013.2,23.9,23,94,090,1.3,60,0.4
48603,2013,9,7,11,1013.1,25.5,23,85,080,1.7,20,-33.3
48603,2013,9,7,12,1012.4,27.2,23.8,80,130,1.5,00,0
48603,2013,9,7,13,1011.6,28.6,24.6,77,180,2.1,00,0
48603,2013,9,7,14,1010.8,29.2,24.5,74,210,1.3,00,0
48603,2013,9,7,15,1009.8,29.8,25,74,260,2.6,00,0
48603,2013,9,7,16,1009.2,29.5,25,75,240,3.3,00,0
48603,2013,9,7,17,1008.8,28.9,24.9,77,250,3,00,0
48603,2013,9,7,18,1008.9,28,24.9,82,230,2.5,00,0
48603,2013,9,7,19,1009.5,26.3,24.7,90,290,2.9,10,-33.3
48603,2013,9,7,20,1010.2,25.7,24.4,92,340,1.4,30,0.2
48603,2013,9,7,21,1011,25.4,24,91,030,0.8,00,0
48603,2013,9,7,22,1011.7,25.3,23.9,91,060,1,00,0
48603,2013,9,7,23,1012.2,25.4,24,91,100,1.3,00,0
48603,2013,9,7,24,1012.4,25.1,23.8,92,140,1.3,00,0
48603,2013,9,8,1,1011.9,25,23.8,92,110,1.9,00,0
48603,2013,9,8,2,1011.2,24.9,24,94,120,1.9,40,-33.3
48603,2013,9,8,3,1010.2,24.7,24,96,080,1.8,60,0.2
48603,2013,9,8,4,1009.6,24.3,23.6,96,070,1.6,15,-33.3
48603,2013,9,8,5,1009.6,24.2,23.4,95,070,0.3,00,0
48603,2013,9,8,6,1009.6,24.1,23.3,95,000,0,00,0
48603,2013,9,8,7,1010.5,23.9,23.4,97,050,0.5,00,0
48603,2013,9,8,8,1011.1,24.5,23.6,94,150,0.6,00,0
48603,2013,9,8,9,1012.1,25.5,24.3,93,240,1.7,00,0
48603,2013,9,8,10,1012.2,27.1,24.5,84,270,1.7,00,0
48603,2013,9,8,11,1012.5,28.5,25,80,270,2.6,00,0
48603,2013,9,8,12,1012.3,27.8,25.1,84,280,0.9,50,0.8
48603,2013,9,8,13,1011.3,29.5,25.1,75,290,3.4,40,0.6
48603,2013,9,8,14,1010.2,30.4,25,71,300,3.1,00,0
48603,2013,9,8,15,1009.1,31,25.4,70,270,4.8,00,0
48603,2013,9,8,16,1008.3,30.5,25.3,71,300,3.4,00,0
48603,2013,9,8,17,1008.3,28.9,25,78,280,2.3,00,0
48603,2013,9,8,18,1009,28,24.6,80,290,2.1,00,0
48603,2013,9,8,19,1009.3,27.4,24.1,81,320,1.3,00,0
48603,2013,9,8,20,1010,26.8,24.3,85,310,1,00,0
48603,2013,9,8,21,1011,26.8,24.5,86,060,0.8,00,0
48603,2013,9,8,22,1011.9,26.7,24.5,87,000,0,00,0
48603,2013,9,8,23,1012.5,26.3,24.7,90,070,1.1,00,0
48603,2013,9,8,24,1012.8,25.9,24.5,91,040,0.5,00,0
48603,2013,9,9,1,1012.1,25.5,24.5,93,000,0,10,0.4
48603,2013,9,9,2,1011.9,25.4,24.5,94,300,0.5,50,-33.3
48603,2013,9,9,3,1011.3,24.1,23,93,310,1.5,40,1.2
48603,2013,9,9,4,1010.8,24.1,23.4,96,050,1,60,3.8
48603,2013,9,9,5,1010.1,24.2,23.5,96,070,0.7,60,-33.3
48603,2013,9,9,6,1010,24.4,23.6,95,000,0,50,-33.3
48603,2013,9,9,7,1010.5,24.5,23.7,95,160,0.9,00,0
48603,2013,9,9,8,1011.2,24.5,23.6,94,110,1.3,00,0
48603,2013,9,9,9,1011.7,25.6,24.3,92,120,1.7,00,0
48603,2013,9,9,10,1012.2,27.4,24.7,84,110,0.8,00,0
48603,2013,9,9,11,1012,29.7,25.4,75,240,1.1,00,0
48603,2013,9,9,12,1011.8,29.5,24.7,73,310,2.1,00,0
48603,2013,9,9,13,1011.2,29.9,25.3,74,290,1.2,00,0
48603,2013,9,9,14,1010.2,28.2,25.7,85,260,3.7,00,0
48603,2013,9,9,15,1009.6,27.8,25.2,85,280,3.9,10,-33.3
48603,2013,9,9,16,1008.9,28,25.4,85,270,3,40,0.2
48603,2013,9,9,17,1008.6,27.6,24.9,84,250,6.3,00,0
48603,2013,9,9,18,1008.3,26.9,24.4,85,250,6.3,20,0.2
48603,2013,9,9,19,1008.7,26.7,24.1,84,260,4.5,00,0
48603,2013,9,9,20,1009.2,26.3,24.2,87,040,1.1,00,0
48603,2013,9,9,21,1010.3,26,24.3,89,360,1.1,00,0
48603,2013,9,9,22,1011.3,24.7,23.8,94,310,1.7,40,0.4
48603,2013,9,9,23,1011.4,24.5,23.6,94,060,0.5,60,0.8
48603,2013,9,9,24,1011.7,24.5,23.7,95,070,0.5,60,0.6
48603,2013,9,10,1,1011.5,24.5,23.7,95,000,0,25,0.2
48603,2013,9,10,2,1010.4,24.4,23.7,96,000,0,00,0
48603,2013,9,10,3,1009.3,24.3,23.9,97,000,0,00,0
48603,2013,9,10,4,1009,24.3,23.8,97,000,0,00,0
48603,2013,9,10,5,1008.6,24.2,23.7,97,060,0.3,00,0
48603,2013,9,10,6,1009.1,24.2,23.8,97,160,0.8,00,0
48603,2013,9,10,7,1009.7,23.5,22.8,96,290,6,45,2.6
48603,2013,9,10,8,1010.3,23.4,22.7,96,290,0.9,60,0.8
48603,2013,9,10,9,1010.7,23.8,21.7,87,290,1.5,40,-33.3
48603,2013,9,10,10,1011,25.4,22.4,82,100,0.4,00,0
48603,2013,9,10,11,1011.2,26.4,23.6,83,170,1.1,00,0
48603,2013,9,10,12,1010.7,27.6,24.6,82,270,1.3,00,0
48603,2013,9,10,13,1010.1,27.8,24.7,82,230,1.7,00,0
48603,2013,9,10,14,1008.9,28.8,24.5,76,250,3.1,00,0
48603,2013,9,10,15,1007.9,28.4,23.9,75,250,3.3,00,0
48603,2013,9,10,16,1007.8,26.2,23.7,85,010,1.6,10,-33.3
48603,2013,9,10,17,1007.7,24.6,23.9,96,320,2.8,60,8.6
48603,2013,9,10,18,1008.1,25,24.1,94,280,2.9,60,9.8
48603,2013,9,10,19,1008.3,23.7,23.2,97,340,2,60,5.4
48603,2013,9,10,20,1009.3,23.6,23.1,97,320,2.3,60,3.2
48603,2013,9,10,21,1009.9,23.4,22.9,96,000,0,60,5.8
48603,2013,9,10,22,1010.8,23.6,23.1,97,000,0,60,3.4
48603,2013,9,10,23,1011,23.7,23.2,97,110,1.2,60,0.6
48603,2013,9,10,24,1010.9,23.6,23.1,97,090,1.2,60,-33.3
48603,2013,9,11,1,1010,23.5,23.1,97,100,0.8,20,-33.3
48603,2013,9,11,2,1009.2,23.4,23,97,070,0.4,00,0
48603,2013,9,11,3,1009,23.5,23.1,97,290,2.2,30,0.4
48603,2013,9,11,4,1008,23.4,22.9,97,100,0.8,60,0.2
48603,2013,9,11,5,1008,23.3,22.8,96,000,0,60,-33.3
48603,2013,9,11,6,1008.2,23.3,22.8,96,160,1.6,60,0.6
48603,2013,9,11,7,1008.5,23.5,23.1,97,160,3,60,0.2
48603,2013,9,11,8,1008.8,24,23.5,97,130,2.1,60,-33.3
48603,2013,9,11,9,1009.7,24.2,23.5,96,240,4.3,60,3.6
48603,2013,9,11,10,1010.8,24,23.2,95,280,4.9,60,6
48603,2013,9,11,11,1010.6,25.3,24.7,96,270,2.5,60,3.4
48603,2013,9,11,12,1010.1,26.5,25.6,94,200,2.1,60,1.4
48603,2013,9,11,13,1009.7,24.9,24,94,280,2.8,60,8.2
48603,2013,9,11,14,1009,26.8,24.7,87,240,4.1,60,-33.3
48603,2013,9,11,15,1008.3,26.6,25.3,92,210,3.2,60,0.4
48603,2013,9,11,16,1007.6,27.3,25.3,87,210,2.2,60,0.2
48603,2013,9,11,17,1007.5,25.1,23.6,91,320,4.2,60,2.4
48603,2013,9,11,18,1007.9,25,24.1,94,350,2.2,60,2.2
48603,2013,9,11,19,1008.3,24.3,23.6,96,020,0.7,60,0.4
48603,2013,9,11,20,1009.3,24.1,23.3,95,300,2.3,60,2.4
48603,2013,9,11,21,1009,23.7,23.2,97,020,1.3,60,0.2
48603,2013,9,11,22,1010.2,24,23.2,95,140,0.5,60,0.6
48603,2013,9,11,23,1010.8,24,23.3,96,200,0.9,60,0.2
48603,2013,9,11,24,1010.5,24,23.5,97,090,1,60,-33.3
48603,2013,9,12,1,1010,23.9,23.4,97,090,1.2,30,-33.3
48603,2013,9,12,2,1009.6,23.9,23.2,96,130,1.5,00,0
48603,2013,9,12,3,1009.7,23.6,22.8,95,280,4.2,50,5.4
48603,2013,9,12,4,1008.9,23.7,23.2,97,350,0.6,60,2
48603,2013,9,12,5,1008.7,23.7,23,96,120,1.4,60,-33.3
48603,2013,9,12,6,1008.5,23.6,23.2,97,130,1.4,60,0.8
48603,2013,9,12,7,1008.9,23.7,23.2,97,110,1.4,60,-33.3
48603,2013,9,12,8,1009.4,24.1,23.4,96,100,1.3,30,0.2
48603,2013,9,12,9,1009.9,24.9,24,94,090,1.6,00,0
48603,2013,9,12,10,1010,27.1,25.3,89,130,1.1,00,0
48603,2013,9,12,11,1010.5,29.4,26.9,85,170,1.9,00,0
48603,2013,9,12,12,1010.3,30.2,25.6,74,230,4.2,00,0
48603,2013,9,12,13,1010.2,30.5,25.8,74,230,4.3,00,0
48603,2013,9,12,14,1009.5,29,26.4,84,250,3.2,10,0.4
48603,2013,9,12,15,1008.7,29.3,25.2,77,250,3.5,00,0
48603,2013,9,12,16,1008.6,29.4,25.6,78,260,3.5,00,0
48603,2013,9,12,17,1008.1,27.5,24,79,320,3.1,00,0
48603,2013,9,12,18,1007.8,26.9,24,83,010,1.1,00,0
48603,2013,9,12,19,1008.3,26.8,24.2,84,040,0.8,00,0
48603,2013,9,12,20,1009.2,26.2,24,86,030,0.4,00,0
48603,2013,9,12,21,1010.2,25.9,23.9,88,090,1.3,00,0
48603,2013,9,12,22,1011.1,25.5,24.1,91,050,0.7,10,-33.3
48603,2013,9,12,23,1011.9,25.2,23.9,92,080,1,15,-33.3
48603,2013,9,12,24,1012.4,25,23.8,92,100,0.9,00,0
48603,2013,9,13,1,1012.2,24.8,23.6,92,060,1.2,20,0.2
48603,2013,9,13,2,1011.2,24.8,23.6,92,030,0.5,15,-33.3
48603,2013,9,13,3,1010.2,24.7,23.6,93,000,0,15,-33.3
48603,2013,9,13,4,1010.4,24.8,24,95,270,2,20,-33.3
48603,2013,9,13,5,1010.5,24.9,23.8,93,080,0.8,60,-33.3
48603,2013,9,13,6,1010.1,24.6,23.3,92,080,1.3,20,-33.3
48603,2013,9,13,7,1010.7,24.5,23.4,93,090,1.1,00,0
48603,2013,9,13,8,1011.2,24.7,23.6,93,000,0,00,0
48603,2013,9,13,9,1012.2,25.8,24.4,91,270,1.4,00,0
48603,2013,9,13,10,1013.2,25.1,23.9,92,270,3.9,00,0
48603,2013,9,13,11,1013.2,25.1,23.8,92,290,2.1,40,0.8
48603,2013,9,13,12,1012.2,28.5,24.8,78,290,1.8,00,0
48603,2013,9,13,13,1011.3,29.7,25.2,75,280,2.8,00,0
48603,2013,9,13,14,1009.8,30,25.4,74,260,2.1,00,0
48603,2013,9,13,15,1008.9,30.3,26.3,77,270,3,00,0
48603,2013,9,13,16,1008.2,30,26.1,78,260,3.9,00,0
48603,2013,9,13,17,1007.9,29.6,26.1,80,260,4,00,0
48603,2013,9,13,18,1007.8,29.3,25.9,80,270,4.1,00,0
48603,2013,9,13,19,1008.7,28.7,25.5,81,240,2.4,00,0
48603,2013,9,13,20,1009.4,27.8,25.6,87,240,1.2,00,0
48603,2013,9,13,21,1010.4,27.6,25.7,88,220,0.9,00,0
48603,2013,9,13,22,1011.4,27.6,26,90,000,0,00,0
48603,2013,9,13,23,1012.5,27,26,94,030,0.6,40,0.4
48603,2013,9,13,24,1011.7,26.4,25.8,96,040,1,60,1.2
48603,2013,9,14,1,1011.3,26.1,25.5,96,070,1,60,0.2
48603,2013,9,14,2,1010.5,26,25.2,95,100,0.6,50,-33.3
48603,2013,9,14,3,1009.8,25.8,25,95,110,0.7,30,0.2
48603,2013,9,14,4,1009.4,25.4,24.9,97,150,1.7,30,-33.3
48603,2013,9,14,5,1009.3,25.1,24.5,96,090,0.8,00,0
48603,2013,9,14,6,1009.6,25,24.3,96,070,0.7,00,0
48603,2013,9,14,7,1009.9,24.8,24.1,96,030,0.6,00,0
48603,2013,9,14,8,1010.2,25,24.1,94,110,0.8,00,0
48603,2013,9,14,9,1011,26.2,24.2,88,060,0.9,00,0
48603,2013,9,14,10,1011.9,27.6,24.3,81,000,0,00,0
48603,2013,9,14,11,1012,29.3,25.7,79,160,1.8,00,0
48603,2013,9,14,12,1011.7,29.8,25.7,77,210,1.7,00,0
48603,2013,9,14,13,1010.4,30.5,25.9,75,220,3.2,00,0
48603,2013,9,14,14,1009.5,30.6,26.5,77,240,3.6,00,0
48603,2013,9,14,15,1008.5,30,26.8,81,240,4.2,00,0
48603,2013,9,14,16,1007.8,30,26.1,78,250,4.7,00,0
48603,2013,9,14,17,1007.5,28.9,24.9,77,220,3.8,00,0
48603,2013,9,14,18,1007.5,27.9,24.8,82,220,3.4,00,0
48603,2013,9,14,19,1008.3,26.9,24.4,85,190,2.7,10,-33.3
48603,2013,9,14,20,1009.3,26.5,25,90,120,1.6,60,-33.3
48603,2013,9,14,21,1009.8,26.1,24.7,91,120,1.8,60,0.4
48603,2013,9,14,22,1010.1,25.9,24.6,92,000,0,20,-33.3
48603,2013,9,14,23,1010.6,25.6,24.8,95,030,0.8,00,0
48603,2013,9,14,24,1011,25.6,24.7,94,030,0.3,00,0
48603,2013,9,15,1,1010.3,25.4,24.6,95,000,0,00,0
48603,2013,9,15,2,1009.9,25,24.3,96,100,1,00,0
48603,2013,9,15,3,1009.7,24.8,23.9,94,000,0,00,0
48603,2013,9,15,4,1009.1,24.7,23.9,95,080,0.5,00,0
48603,2013,9,15,5,1009,24.6,23.8,95,090,0.6,00,0
48603,2013,9,15,6,1009,24.5,23.7,95,060,1,00,0
48603,2013,9,15,7,1009.3,24.4,23.6,95,100,1.1,00,0
48603,2013,9,15,8,1009.7,24.7,23.6,93,090,1.1,00,0
48603,2013,9,15,9,1010.2,26.3,24.6,90,150,0.7,00,0
48603,2013,9,15,10,1010.4,27.9,24.5,80,150,1.7,00,0
48603,2013,9,15,11,1010.5,29.7,25.8,78,190,1.9,00,0
48603,2013,9,15,12,1010.1,30.3,25.7,74,210,1.2,00,0
48603,2013,9,15,13,1009.3,31.4,26.2,72,260,1.6,00,0
48603,2013,9,15,14,1008.4,31.6,25.6,68,240,2.9,00,0
48603,2013,9,15,15,1007.2,31.9,26.2,70,250,3.1,00,0
48603,2013,9,15,16,1006.7,30.2,26.2,77,250,3.3,00,0
48603,2013,9,15,17,1006.5,29.6,25.5,77,240,3,00,0
48603,2013,9,15,18,1006.5,29,25.8,81,240,2.3,00,0
48603,2013,9,15,19,1007.2,28.5,25.7,83,250,1.9,00,0
48603,2013,9,15,20,1008,28,25.8,87,290,0.9,00,0
48603,2013,9,15,21,1008.6,27.7,25.7,88,350,0.7,00,0
48603,2013,9,15,22,1009.3,27.5,25.9,90,360,0.9,00,0
48603,2013,9,15,23,1010.1,27.2,25.8,91,360,1.1,00,0
48603,2013,9,15,24,1010.1,26.9,25.5,91,340,0.8,00,0
48603,2013,9,16,1,1009.8,26.5,25.3,93,020,0.3,00,0
48603,2013,9,16,2,1009,26.2,25.3,94,000,0,00,0
48603,2013,9,16,3,1008.8,26,25.1,94,000,0,00,0
48603,2013,9,16,4,1008.6,25.8,24.8,93,060,0.6,00,0
48603,2013,9,16,5,1008.4,25.6,24.7,94,070,0.8,00,0
48603,2013,9,16,6,1008.4,25.3,24.5,95,040,0.5,00,0
48603,2013,9,16,7,1008.6,25.1,24.3,95,040,0.6,00,0
48603,2013,9,16,8,1009.2,25.5,24.6,94,030,0.7,00,0
48603,2013,9,16,9,1010,27.1,25.2,88,090,1.4,00,0
48603,2013,9,16,10,1011,29,25.8,81,040,0.8,00,0
48603,2013,9,16,11,1011,30.6,26.3,76,220,1.1,00,0
48603,2013,9,16,12,1010.3,31.5,26.4,72,170,1.3,00,0
48603,2013,9,16,13,1009.4,32.3,26.3,68,260,1.2,00,0
48603,2013,9,16,14,1008.6,32.8,26.8,68,270,3.9,00,0
48603,2013,9,16,15,1008,32.1,26.3,69,260,4.4,00,0
48603,2013,9,16,16,1007.3,32.1,26.5,70,250,3.6,00,0
48603,2013,9,16,17,1007.1,31.3,26.4,73,250,4.1,00,0
48603,2013,9,16,18,1006.7,30.2,26.2,77,250,3.1,00,0
48603,2013,9,16,19,1007.5,29.1,26.3,84,250,2.6,00,0
48603,2013,9,16,20,1008.2,28.3,25.9,86,220,0.8,00,0
48603,2013,9,16,21,1009.1,27.8,25.4,85,180,0.7,00,0
48603,2013,9,16,22,1010,27.2,25.5,90,340,0.8,00,0
48603,2013,9,16,23,1011.1,27.1,25.4,90,000,0,00,0
48603,2013,9,16,24,1011.4,27,25.7,92,000,0,00,0
48603,2013,9,17,1,1010.9,26.8,25.5,92,040,0.7,00,0
48603,2013,9,17,2,1010.4,26.8,25.4,91,000,0,00,0
48603,2013,9,17,3,1009.8,25.9,25.1,95,140,1.1,00,0
48603,2013,9,17,4,1009.3,25.8,25,95,070,0.5,00,0
48603,2013,9,17,5,1009,25.8,24.8,93,090,0.4,00,0
48603,2013,9,17,6,1009.2,25.7,24.8,94,070,0.6,00,0
48603,2013,9,17,7,1009.2,25.7,24.7,93,000,0,00,0
48603,2013,9,17,8,1009.4,26.1,25.1,93,110,0.9,00,0
48603,2013,9,17,9,1009.9,28.2,25.8,85,180,1.1,00,0
48603,2013,9,17,10,1010.2,29.5,25.7,78,280,1.1,00,0
48603,2013,9,17,11,1010,31,26.4,74,260,2,00,0
48603,2013,9,17,12,1009.6,31.7,25.9,69,320,2.3,00,0
48603,2013,9,17,13,1009,32.1,25.3,65,320,3.3,00,0
48603,2013,9,17,14,1008.3,32.3,25.7,66,300,3.3,00,0
48603,2013,9,17,15,1007.4,32.1,26.1,68,280,3.3,00,0
48603,2013,9,17,16,1006.9,31.3,25.7,70,300,3.2,00,0
48603,2013,9,17,17,1006.7,31.1,25.5,70,300,3.5,00,0
48603,2013,9,17,18,1007,30,25.4,74,310,2.6,00,0
48603,2013,9,17,19,1007.4,28.9,25.2,79,310,2.2,00,0
48603,2013,9,17,20,1008.5,27.8,24.7,82,320,1.3,00,0
48603,2013,9,17,21,1009.7,27.7,24.6,82,010,0.9,00,0
48603,2013,9,17,22,1010.4,27.3,24.3,82,010,0.8,00,0
48603,2013,9,17,23,1011,26.9,24.7,87,040,0.6,00,0
48603,2013,9,17,24,1011.3,26.3,24.5,89,000,0,00,0
48603,2013,9,18,1,1010.9,26.2,24.1,87,100,1,00,0
48603,2013,9,18,2,1010.3,25.9,24.1,89,090,0.6,00,0
48603,2013,9,18,3,1009.4,25.5,24.1,91,060,0.3,00,0
48603,2013,9,18,4,1008.4,25.3,23.9,91,070,0.9,00,0
48603,2013,9,18,5,1008.1,25,23.7,92,100,1,00,0
48603,2013,9,18,6,1008.2,24.9,23.7,92,130,0.8,00,0
48603,2013,9,18,7,1008.5,24.8,23.5,92,090,1.1,00,0
48603,2013,9,18,8,1009.2,25.3,23.6,89,080,1.3,00,0
48603,2013,9,18,9,1009.8,27.1,24.6,85,160,1.2,00,0
48603,2013,9,18,10,1010.5,28.8,25.2,79,120,1.7,00,0
48603,2013,9,18,11,1010.6,29.8,25.7,77,290,1.4,00,0
48603,2013,9,18,12,1010,30.4,26.1,76,300,1.3,00,0
48603,2013,9,18,13,1009.4,31,26.2,74,310,2.7,00,0
48603,2013,9,18,14,1008.3,31.9,26.8,72,270,2.9,00,0
48603,2013,9,18,15,1007.3,31.9,26.9,73,270,3.1,00,0
48603,2013,9,18,16,1006.7,31.5,26.5,73,250,4.1,00,0
48603,2013,9,18,17,1006.3,31.5,26.8,74,280,3.5,00,0
48603,2013,9,18,18,1006.4,30.6,26.5,77,280,2.4,00,0
48603,2013,9,18,19,1006.8,29.3,25.9,80,290,2.4,00,0
48603,2013,9,18,20,1007.5,28.3,25.4,83,290,1.9,00,0
48603,2013,9,18,21,1008.2,27.7,25.4,86,310,1.4,00,0
48603,2013,9,18,22,1008.8,27.3,25,86,330,1.2,00,0
48603,2013,9,18,23,1009.5,27,25.1,88,030,0.7,00,0
48603,2013,9,18,24,1009.5,26.8,25,89,030,0.5,00,0
48603,2013,9,19,1,1008.9,26.5,24.8,90,000,0,00,0
48603,2013,9,19,2,1007.8,26,24.8,93,000,0,00,0
48603,2013,9,19,3,1007.1,25.6,24.6,93,150,0.7,00,0
48603,2013,9,19,4,1006.7,25.6,24.3,92,120,0.7,00,0
48603,2013,9,19,5,1006.6,25.5,24.3,93,100,0.8,00,0
48603,2013,9,19,6,1007,25.1,24.2,94,150,0.6,00,0
48603,2013,9,19,7,1007.1,25.1,24.1,93,080,0.3,00,0
48603,2013,9,19,8,1007.7,25.5,24.3,93,110,0.4,00,0
48603,2013,9,19,9,1008.7,26.6,24.8,89,140,1.4,00,0
48603,2013,9,19,10,1009.4,28.7,25.8,83,120,1,00,0
48603,2013,9,19,11,1009.3,30,26,77,270,1.6,00,0
48603,2013,9,19,12,1009.4,31.6,26.1,70,280,3.4,00,0
48603,2013,9,19,13,1008.6,31.9,26,68,240,3.2,00,0
48603,2013,9,19,14,1007.2,32.3,25.4,64,250,4.5,00,0
48603,2013,9,19,15,1006.5,31.8,25.4,66,250,4,00,0
48603,2013,9,19,16,1006.1,31.4,25.4,68,260,3.3,00,0
48603,2013,9,19,17,1005.6,30.7,25.1,70,240,2.2,00,0
48603,2013,9,19,18,1005.4,29.8,25.5,76,260,2.9,00,0
48603,2013,9,19,19,1005.6,28.9,25.7,81,250,1.5,00,0
48603,2013,9,19,20,1006.5,28.2,25.3,83,220,0.8,00,0
48603,2013,9,19,21,1007,27.7,25.3,85,190,0.6,00,0
48603,2013,9,19,22,1007.9,27.4,25.5,88,350,0.3,00,0
48603,2013,9,19,23,1009,26.9,25.2,90,330,1.3,00,0
48603,2013,9,19,24,1009.5,26.6,24.8,89,310,1.3,00,0
48603,2013,9,20,1,1008.9,26.3,24.9,91,350,0.8,00,0
48603,2013,9,20,2,1008.4,26.2,24.9,92,000,0,00,0
48603,2013,9,20,3,1007.7,26.3,24.6,90,020,0.8,00,0
48603,2013,9,20,4,1007.2,25.8,24.6,93,000,0,00,0
48603,2013,9,20,5,1007.1,25.3,24.3,93,150,1.1,00,0
48603,2013,9,20,6,1007,25,23.8,92,130,1.4,00,0
48603,2013,9,20,7,1007.4,25,23.7,92,110,0.7,00,0
48603,2013,9,20,8,1008,25.6,23.8,89,120,0.9,00,0
48603,2013,9,20,9,1008.6,26.8,24.7,87,120,1.2,00,0
48603,2013,9,20,10,1009,29.7,25.4,76,150,1.8,00,0
48603,2013,9,20,11,1008.9,30.9,26.2,74,190,1.8,00,0
48603,2013,9,20,12,1008.3,32.1,26.5,70,220,1.5,00,0
48603,2013,9,20,13,1007.6,32.7,25.4,63,240,3.1,00,0
48603,2013,9,20,14,1006.9,32.2,25.6,65,240,4.2,00,0
48603,2013,9,20,15,1006.2,32.4,24.4,60,240,4.5,00,0
48603,2013,9,20,16,1005.8,32.2,24.9,63,250,4.1,00,0
48603,2013,9,20,17,1005.7,30.8,25.3,70,240,4,00,0
48603,2013,9,20,18,1005.8,30.5,26,75,240,3.4,00,0
48603,2013,9,20,19,1006.4,29.4,24.6,73,250,2.5,00,0
48603,2013,9,20,20,1007.3,28.5,24.9,79,240,1.4,00,0
48603,2013,9,20,21,1008.2,28.1,25.2,83,290,1,00,0
48603,2013,9,20,22,1008.6,27.9,25.3,85,290,0.6,00,0
48603,2013,9,20,23,1009.4,27.5,25.3,87,010,1,00,0
48603,2013,9,20,24,1009.6,27.3,25.3,87,030,0.6,00,0
48603,2013,9,21,1,1009.8,27.1,25.3,89,020,1,00,0
48603,2013,9,21,2,1009.1,26.8,25.1,90,120,0.9,00,0
48603,2013,9,21,3,1008.4,26.2,24.9,92,000,0,00,0
48603,2013,9,21,4,1007.8,26.1,25.1,93,000,0,00,0
48603,2013,9,21,5,1007.6,26.2,25,93,000,0,00,0
48603,2013,9,21,6,1007.9,26.1,24.8,92,000,0,00,0
48603,2013,9,21,7,1008.2,24.4,22.5,88,140,1.3,45,1.6
48603,2013,9,21,8,1008.5,25.7,24.5,93,090,1,15,-33.3
48603,2013,9,21,9,1009.4,27.4,24.5,83,100,0.9,00,0
48603,2013,9,21,10,1010,29.2,25.1,77,130,1,00,0
48603,2013,9,21,11,1009.8,31.1,25.1,68,180,2.1,00,0
48603,2013,9,21,12,1009.5,32,25.4,65,190,2.7,00,0
48603,2013,9,21,13,1008.5,32.6,24.3,59,240,2.9,00,0
48603,2013,9,21,14,1007.6,33.2,23.8,55,240,2.9,00,0
48603,2013,9,21,15,1006.6,33.2,23.1,53,250,3.2,00,0
